"athlete_display_name","team_name","team_id","game_date","game_id","fgm","fga","fg3m","fg3a","ftm","fta","reb","ast","stl","blk","to","pts","fpts"
"Paul George","Clippers","12",2022-11-03,401468267,10,20,3,8,5,6,4,5,1,0,5,28,38
"Luke Kennard","Clippers","12",2022-11-03,401468267,2,3,2,3,0,0,6,0,1,0,1,6,17
"Nicolas Batum","Clippers","12",2022-11-03,401468267,1,4,1,3,1,1,3,2,1,2,0,4,22
"Norman Powell","Clippers","12",2022-11-03,401468267,3,6,1,2,2,2,3,0,1,0,3,9,11
"Moses Brown","Clippers","12",2022-11-03,401468267,6,8,0,0,1,3,7,0,0,1,0,13,26
"John Wall","Clippers","12",2022-11-03,401468267,3,10,0,3,0,0,1,4,2,0,2,6,15
"Terance Mann","Clippers","12",2022-11-03,401468267,2,3,1,2,0,0,2,2,0,1,0,5,17
"Amir Coffey","Clippers","12",2022-11-03,401468267,0,0,0,0,0,0,1,0,0,0,0,0,1
"Jabari Smith Jr.","Rockets","10",2022-11-03,401468267,1,10,0,5,0,0,4,0,0,1,2,2,-2
"Alperen Sengun","Rockets","10",2022-11-03,401468267,8,13,0,1,10,11,13,2,1,0,0,26,49
"Eric Gordon","Rockets","10",2022-11-03,401468267,0,4,0,3,0,0,2,2,1,1,1,0,8
"Kevin Porter Jr.","Rockets","10",2022-11-03,401468267,7,19,3,9,5,8,7,7,1,0,6,22,30
"Jalen Green","Rockets","10",2022-11-03,401468267,9,17,3,8,1,1,4,1,1,0,3,22,30
"Usman Garuba","Rockets","10",2022-11-03,401468267,3,5,0,1,0,1,6,1,2,0,2,6,18
"Kenyon Martin Jr.","Rockets","10",2022-11-03,401468267,1,2,0,1,0,0,3,1,1,0,1,2,9
"Tari Eason","Rockets","10",2022-11-03,401468267,3,7,0,1,0,0,7,2,1,3,2,6,28
"Garrison Mathews","Rockets","10",2022-11-03,401468267,1,3,1,3,0,0,1,0,0,0,1,3,2
"Daishen Nix","Rockets","10",2022-11-03,401468267,4,8,4,6,0,0,3,1,1,0,1,12,23
"Bojan Bogdanovic","Pistons","8",2022-11-03,401468268,5,12,3,7,1,1,3,2,0,0,7,14,8
"Saddiq Bey","Pistons","8",2022-11-03,401468268,5,12,3,7,9,10,3,1,1,1,3,22,29
"Isaiah Stewart","Pistons","8",2022-11-03,401468268,6,9,2,3,2,2,10,1,0,1,2,16,33
"Cade Cunningham","Pistons","8",2022-11-03,401468268,5,13,0,2,0,0,6,4,1,0,2,10,21
"Jaden Ivey","Pistons","8",2022-11-03,401468268,3,11,1,4,0,0,2,1,4,0,2,7,19
"Isaiah Livers","Pistons","8",2022-11-03,401468268,1,4,1,4,0,0,3,1,0,0,1,3,5
"Kevin Knox II","Pistons","8",2022-11-03,401468268,2,3,0,1,0,0,0,0,0,0,0,4,5
"Nerlens Noel","Pistons","8",2022-11-03,401468268,2,4,0,0,0,0,3,1,0,0,0,4,9
"Cory Joseph","Pistons","8",2022-11-03,401468268,1,2,0,1,0,0,2,6,0,0,0,2,16
"Killian Hayes","Pistons","8",2022-11-03,401468268,1,5,1,2,2,2,0,1,1,1,3,5,7
"Hamidou Diallo","Pistons","8",2022-11-03,401468268,2,4,0,0,0,0,2,0,0,0,1,4,4
"Rodney McGruder","Pistons","8",2022-11-03,401468268,0,0,0,0,0,0,0,0,0,0,0,0,0
"Braxton Key","Pistons","8",2022-11-03,401468268,0,0,0,0,0,0,1,0,0,0,0,0,1
"Giannis Antetokounmpo","Bucks","15",2022-11-03,401468268,11,24,0,4,10,12,12,4,5,2,1,32,74
"Brook Lopez","Bucks","15",2022-11-03,401468268,5,8,0,2,1,1,7,2,1,1,3,11,26
"Jrue Holiday","Bucks","15",2022-11-03,401468268,11,16,4,7,0,0,7,3,0,0,2,26,45
"Jevon Carter","Bucks","15",2022-11-03,401468268,1,5,0,2,2,2,1,3,4,1,0,4,28
"Grayson Allen","Bucks","15",2022-11-03,401468268,2,6,1,4,0,0,1,4,1,0,0,5,17
"Serge Ibaka","Bucks","15",2022-11-03,401468268,1,2,1,1,0,0,2,0,0,1,0,3,10
"Bobby Portis","Bucks","15",2022-11-03,401468268,5,9,0,3,0,0,9,3,0,0,2,10,22
"Thanasis Antetokounmpo","Bucks","15",2022-11-03,401468268,0,0,0,0,0,0,1,0,0,0,0,0,1
"Jordan Nwora","Bucks","15",2022-11-03,401468268,4,9,2,5,2,2,4,1,2,0,4,12,19
"George Hill","Bucks","15",2022-11-03,401468268,2,6,1,3,2,3,4,3,0,0,0,7,15
"Wesley Matthews","Bucks","15",2022-11-03,401468268,1,4,1,4,0,0,0,0,2,0,2,3,6
"MarJon Beauchamp","Bucks","15",2022-11-03,401468268,0,3,0,3,3,4,4,1,2,0,2,3,9
"Pascal Siakam","Raptors","28",2022-11-03,401468269,10,19,1,5,1,1,10,11,1,0,3,22,54
"Christian Koloko","Raptors","28",2022-11-03,401468269,1,4,0,0,0,0,6,0,0,1,1,2,8
"O.G. Anunoby","Raptors","28",2022-11-03,401468269,7,12,1,3,3,3,5,3,5,1,2,18,52
"Scottie Barnes","Raptors","28",2022-11-03,401468269,7,13,1,4,0,0,4,5,0,1,2,15,31
"Gary Trent Jr.","Raptors","28",2022-11-03,401468269,9,17,2,6,4,4,3,2,2,0,0,24,42
"Thaddeus Young","Raptors","28",2022-11-03,401468269,2,4,0,0,1,2,2,2,2,0,0,5,18
"Chris Boucher","Raptors","28",2022-11-03,401468269,7,10,3,5,0,0,8,2,2,1,1,17,46
"Juancho Hernangomez","Raptors","28",2022-11-03,401468269,0,0,0,0,0,0,1,1,0,0,0,0,3
"Precious Achiuwa","Raptors","28",2022-11-03,401468269,4,9,0,3,4,4,6,1,1,1,1,12,25
"Otto Porter Jr.","Raptors","28",2022-11-03,401468269,1,2,1,2,2,2,3,0,2,0,0,5,17
"Khem Birch","Raptors","28",2022-11-03,401468269,1,2,0,0,0,0,0,1,1,0,1,2,6
"Malachi Flynn","Raptors","28",2022-11-03,401468269,3,5,2,2,0,0,2,2,0,0,0,8,17
"Jeff Dowtin Jr.","Raptors","28",2022-11-03,401468269,0,2,0,0,0,0,0,1,0,0,0,0,0
"Dalano Banton","Raptors","28",2022-11-03,401468269,5,7,3,3,0,0,0,0,0,1,0,13,23
"Jeremy Sochan","Spurs","24",2022-11-03,401468269,1,4,0,2,0,0,2,0,1,0,0,2,6
"Keita Bates-Diop","Spurs","24",2022-11-03,401468269,6,12,2,4,3,4,4,1,0,0,2,17,20
"Jakob Poeltl","Spurs","24",2022-11-03,401468269,3,6,0,0,0,0,6,2,0,1,5,6,10
"Tre Jones","Spurs","24",2022-11-03,401468269,3,9,1,2,0,0,8,7,1,0,2,7,27
"Romeo Langford","Spurs","24",2022-11-03,401468269,2,6,1,3,0,0,3,0,0,0,1,5,5
"Zach Collins","Spurs","24",2022-11-03,401468269,3,10,0,3,2,2,8,3,1,1,1,8,24
"Dominick Barlow","Spurs","24",2022-11-03,401468269,1,3,0,2,0,0,1,3,0,0,0,2,8
"Doug McDermott","Spurs","24",2022-11-03,401468269,4,9,1,4,0,0,4,3,0,0,3,9,13
"Gorgui Dieng","Spurs","24",2022-11-03,401468269,3,6,3,6,0,0,2,2,0,2,4,9,18
"Charles Bassey","Spurs","24",2022-11-03,401468269,3,5,1,2,2,2,4,0,0,2,0,9,23
"Josh Richardson","Spurs","24",2022-11-03,401468269,3,9,2,6,2,2,1,3,0,0,2,10,12
"Malaki Branham","Spurs","24",2022-11-03,401468269,4,11,2,6,3,4,2,3,0,0,1,13,17
"Jordan Hall","Spurs","24",2022-11-03,401468269,1,4,1,3,0,0,1,2,0,0,2,3,3
"Jayson Tatum","Celtics","2",2022-11-02,401468262,8,21,2,9,8,8,12,6,1,4,6,26,55
"Al Horford","Celtics","2",2022-11-02,401468262,5,11,1,4,1,1,12,1,1,1,1,12,32
"Marcus Smart","Celtics","2",2022-11-02,401468262,5,12,1,5,5,5,6,5,0,0,1,16,29
"Derrick White","Celtics","2",2022-11-02,401468262,1,4,1,3,0,0,3,6,0,2,0,3,25
"Jaylen Brown","Celtics","2",2022-11-02,401468262,10,26,3,10,7,7,8,4,1,0,3,30,41
"Grant Williams","Celtics","2",2022-11-02,401468262,3,7,2,6,3,4,7,0,2,1,0,11,30
"Sam Hauser","Celtics","2",2022-11-02,401468262,0,1,0,1,0,0,0,0,0,0,0,0,-1
"Luke Kornet","Celtics","2",2022-11-02,401468262,0,0,0,0,0,0,0,1,0,1,0,0,6
"Malcolm Brogdon","Celtics","2",2022-11-02,401468262,6,11,1,3,2,2,4,3,0,0,3,15,21
"Evan Mobley","Cavaliers","5",2022-11-02,401468262,7,8,0,1,1,2,7,2,0,0,3,15,25
"Jarrett Allen","Cavaliers","5",2022-11-02,401468262,6,11,0,0,2,2,14,0,0,2,3,14,31
"Darius Garland","Cavaliers","5",2022-11-02,401468262,9,20,5,11,6,7,5,12,3,0,1,29,70
"Caris LeVert","Cavaliers","5",2022-11-02,401468262,4,12,3,7,4,6,8,4,0,0,1,15,26
"Donovan Mitchell","Cavaliers","5",2022-11-02,401468262,11,27,3,9,0,0,4,6,1,2,0,25,51
"Kevin Love","Cavaliers","5",2022-11-02,401468262,2,10,0,5,4,5,5,0,0,0,1,8,4
"Dean Wade","Cavaliers","5",2022-11-02,401468262,2,7,0,3,2,2,4,0,2,0,1,6,13
"Cedi Osman","Cavaliers","5",2022-11-02,401468262,0,3,0,3,0,0,4,0,0,0,0,0,1
"Isaac Okoro","Cavaliers","5",2022-11-02,401468262,0,0,0,0,0,0,0,0,0,0,1,0,-2
"Robin Lopez","Cavaliers","5",2022-11-02,401468262,1,2,0,0,0,0,0,0,0,0,0,2,2
"Domantas Sabonis","Kings","23",2022-11-02,401468264,8,15,1,1,5,7,12,8,1,0,2,22,50
"Harrison Barnes","Kings","23",2022-11-02,401468264,4,12,2,5,2,2,7,1,0,0,0,12,19
"Keegan Murray","Kings","23",2022-11-02,401468264,3,7,1,5,0,0,4,3,1,2,2,7,25
"Davion Mitchell","Kings","23",2022-11-02,401468264,4,9,1,4,0,0,1,4,0,0,1,9,16
"Kevin Huerter","Kings","23",2022-11-02,401468264,9,17,4,9,0,0,2,2,1,0,1,22,35
"Trey Lyles","Kings","23",2022-11-02,401468264,1,3,1,3,0,0,4,1,0,0,1,3,7
"Richaun Holmes","Kings","23",2022-11-02,401468264,2,2,0,0,0,0,4,0,0,0,0,4,10
"Matthew Dellavedova","Kings","23",2022-11-02,401468264,2,5,1,1,0,0,2,1,1,0,2,5,9
"Terence Davis","Kings","23",2022-11-02,401468264,0,3,0,3,4,4,3,2,0,0,0,4,8
"Malik Monk","Kings","23",2022-11-02,401468264,8,13,2,5,1,1,0,7,0,1,3,19,36
"Caleb Martin","Heat","14",2022-11-02,401468264,3,7,0,1,2,2,3,2,1,0,1,8,16
"Bam Adebayo","Heat","14",2022-11-02,401468264,9,16,0,0,2,2,11,6,0,0,4,20,37
"Kyle Lowry","Heat","14",2022-11-02,401468264,8,14,2,7,4,5,5,7,2,0,3,22,46
"Tyler Herro","Heat","14",2022-11-02,401468264,12,21,2,6,0,0,12,0,1,3,2,26,55
"Max Strus","Heat","14",2022-11-02,401468264,4,7,2,5,0,0,0,4,0,1,0,10,25
"Duncan Robinson","Heat","14",2022-11-02,401468264,1,6,1,5,1,1,6,1,0,0,0,4,9
"Dewayne Dedmon","Heat","14",2022-11-02,401468264,4,6,2,3,0,0,8,3,0,1,1,10,30
"Gabe Vincent","Heat","14",2022-11-02,401468264,3,12,2,7,2,3,1,4,1,0,0,10,18
"John Collins","Hawks","1",2022-11-02,401468265,4,10,0,2,4,4,13,2,1,1,2,12,31
"De'Andre Hunter","Hawks","1",2022-11-02,401468265,9,21,2,5,1,3,3,1,1,1,0,21,31
"Clint Capela","Hawks","1",2022-11-02,401468265,3,8,0,0,2,2,10,1,1,0,0,8,22
"Trae Young","Hawks","1",2022-11-02,401468265,7,22,2,7,1,2,6,7,1,0,1,17,32
"Dejounte Murray","Hawks","1",2022-11-02,401468265,14,27,5,12,3,3,4,9,5,1,3,36,82
"Frank Kaminsky","Hawks","1",2022-11-02,401468265,0,0,0,0,0,0,0,0,0,0,0,0,0
"Onyeka Okongwu","Hawks","1",2022-11-02,401468265,2,4,0,0,0,0,7,1,1,0,0,4,17
"Tyrese Martin","Hawks","1",2022-11-02,401468265,0,1,0,1,0,0,1,0,0,0,0,0,0
"AJ Griffin","Hawks","1",2022-11-02,401468265,1,2,1,2,0,0,0,2,0,0,0,3,8
"Justin Holiday","Hawks","1",2022-11-02,401468265,1,4,1,3,0,0,1,2,0,0,0,3,7
"Jalen Johnson","Hawks","1",2022-11-02,401468265,0,1,0,1,0,0,4,0,1,0,0,0,7
"Aaron Holiday","Hawks","1",2022-11-02,401468265,3,7,1,1,1,2,2,3,0,1,1,8,17
"Vit Krejci","Hawks","1",2022-11-02,401468265,0,0,0,0,0,0,0,0,0,0,0,0,0
"Julius Randle","Knicks","18",2022-11-02,401468265,4,12,0,4,6,9,6,2,0,1,4,14,13
"Mitchell Robinson","Knicks","18",2022-11-02,401468265,4,5,0,0,0,0,12,2,1,3,1,8,41
"Jalen Brunson","Knicks","18",2022-11-02,401468265,8,15,1,4,3,4,1,5,0,1,3,20,30
"Evan Fournier","Knicks","18",2022-11-02,401468265,1,6,1,4,0,0,2,1,0,0,2,3,0
"RJ Barrett","Knicks","18",2022-11-02,401468265,8,18,2,6,1,1,5,5,1,0,2,19,34
"Obi Toppin","Knicks","18",2022-11-02,401468265,5,13,2,6,0,0,3,0,0,0,0,12,14
"Cam Reddish","Knicks","18",2022-11-02,401468265,2,5,1,4,1,2,0,1,0,0,0,6,7
"Isaiah Hartenstein","Knicks","18",2022-11-02,401468265,1,4,1,2,0,0,6,1,1,4,1,3,28
"Derrick Rose","Knicks","18",2022-11-02,401468265,1,4,1,2,0,0,1,1,0,0,1,3,3
"Immanuel Quickley","Knicks","18",2022-11-02,401468265,3,7,1,3,4,4,16,4,0,0,2,11,31
"Quentin Grimes","Knicks","18",2022-11-02,401468265,0,1,0,1,0,0,0,1,0,0,0,0,1
"Anthony Gill","Wizards","27",2022-11-02,401468263,1,1,0,0,0,0,2,0,0,0,0,2,5
"Kyle Kuzma","Wizards","27",2022-11-02,401468263,8,12,2,5,0,0,8,4,0,0,4,18,32
"Kristaps Porzingis","Wizards","27",2022-11-02,401468263,9,13,1,4,11,11,9,3,1,3,1,30,65
"Monte Morris","Wizards","27",2022-11-02,401468263,2,5,0,3,2,3,1,6,1,0,0,6,21
"Bradley Beal","Wizards","27",2022-11-02,401468263,11,17,1,2,6,7,2,5,0,0,1,29,44
"Rui Hachimura","Wizards","27",2022-11-02,401468263,5,13,0,2,0,0,10,4,0,1,1,10,27
"Will Barton","Wizards","27",2022-11-02,401468263,4,9,1,4,2,2,1,3,1,1,0,11,26
"Deni Avdija","Wizards","27",2022-11-02,401468263,1,3,0,1,3,4,8,1,0,3,0,5,25
"Daniel Gafford","Wizards","27",2022-11-02,401468263,4,5,0,0,2,5,2,1,1,1,0,10,22
"P.J. Tucker","76ers","20",2022-11-02,401468263,2,2,1,1,0,0,2,0,0,0,0,5,10
"Tobias Harris","76ers","20",2022-11-02,401468263,6,12,4,5,0,0,9,4,0,0,1,16,35
"Tyrese Maxey","76ers","20",2022-11-02,401468263,11,20,5,9,5,8,2,4,0,0,0,32,46
"James Harden","76ers","20",2022-11-02,401468263,8,18,3,8,5,6,5,10,1,0,3,24,47
"Matisse Thybulle","76ers","20",2022-11-02,401468263,1,2,0,0,0,1,0,2,1,0,0,2,9
"Georges Niang","76ers","20",2022-11-02,401468263,5,11,3,6,0,0,3,0,0,1,0,13,22
"Danuel House Jr.","76ers","20",2022-11-02,401468263,3,10,2,5,4,5,6,2,1,0,0,12,23
"Paul Reed","76ers","20",2022-11-02,401468263,1,3,0,0,0,0,2,1,0,0,0,2,5
"Montrezl Harrell","76ers","20",2022-11-02,401468263,0,1,0,0,0,0,1,0,0,0,0,0,0
"Shake Milton","76ers","20",2022-11-02,401468263,2,5,1,2,0,0,2,2,0,0,4,5,3
"Jaden McDaniels","Timberwolves","16",2022-11-02,401468261,2,5,0,1,0,0,3,0,1,0,3,4,4
"Rudy Gobert","Timberwolves","16",2022-11-02,401468261,0,1,0,0,7,7,9,3,0,1,1,7,23
"Karl-Anthony Towns","Timberwolves","16",2022-11-02,401468261,9,18,3,7,3,3,10,7,0,1,4,24,47
"D'Angelo Russell","Timberwolves","16",2022-11-02,401468261,2,8,1,3,0,0,4,4,0,0,4,5,6
"Anthony Edwards","Timberwolves","16",2022-11-02,401468261,8,21,5,10,3,5,6,1,3,1,3,24,40
"Taurean Prince","Timberwolves","16",2022-11-02,401468261,2,6,2,6,2,2,2,2,0,1,0,8,18
"Kyle Anderson","Timberwolves","16",2022-11-02,401468261,1,1,0,0,1,2,1,0,0,0,0,3,4
"Naz Reid","Timberwolves","16",2022-11-02,401468261,5,6,1,2,2,2,3,0,1,0,0,13,25
"Jordan McLaughlin","Timberwolves","16",2022-11-02,401468261,4,8,1,4,0,0,2,3,0,0,0,9,18
"Jaylen Nowell","Timberwolves","16",2022-11-02,401468261,4,13,0,1,2,3,2,4,0,0,1,10,12
"Cameron Johnson","Suns","21",2022-11-02,401468261,10,17,7,11,2,3,2,3,3,1,0,29,62
"Mikal Bridges","Suns","21",2022-11-02,401468261,7,10,1,2,4,4,3,4,1,1,1,19,41
"Bismack Biyombo","Suns","21",2022-11-02,401468261,4,5,0,0,0,0,4,1,0,4,1,8,31
"Chris Paul","Suns","21",2022-11-02,401468261,5,12,1,5,4,6,8,12,3,0,1,15,54
"Devin Booker","Suns","21",2022-11-02,401468261,6,18,2,7,4,5,7,5,0,1,2,18,30
"Dario Saric","Suns","21",2022-11-02,401468261,1,1,1,1,0,0,3,1,1,0,0,3,14
"Torrey Craig","Suns","21",2022-11-02,401468261,1,2,1,2,1,2,4,1,0,0,0,4,10
"Jock Landale","Suns","21",2022-11-02,401468261,2,6,0,4,0,0,1,1,0,1,0,4,9
"Cameron Payne","Suns","21",2022-11-02,401468261,3,8,2,5,0,0,2,2,1,0,2,8,14
"Damion Lee","Suns","21",2022-11-02,401468261,0,2,0,1,0,0,0,1,0,0,1,0,-2
"Landry Shamet","Suns","21",2022-11-02,401468261,2,8,2,5,2,2,0,0,0,0,1,8,4
"Paolo Banchero","Magic","19",2022-11-02,401468260,6,13,0,1,3,3,8,2,1,0,4,15,22
"Franz Wagner","Magic","19",2022-11-02,401468260,8,18,1,5,3,3,1,7,1,2,2,20,42
"Wendell Carter Jr.","Magic","19",2022-11-02,401468260,10,15,2,2,8,8,12,2,2,1,2,30,61
"Bol Bol","Magic","19",2022-11-02,401468260,4,6,1,1,4,4,12,1,0,4,6,13,34
"Terrence Ross","Magic","19",2022-11-02,401468260,0,0,0,0,0,0,0,1,0,0,0,0,2
"Chuma Okeke","Magic","19",2022-11-02,401468260,2,3,2,3,0,0,5,1,1,0,3,6,14
"Caleb Houstan","Magic","19",2022-11-02,401468260,1,5,1,3,0,0,1,1,0,0,0,3,4
"Mo Bamba","Magic","19",2022-11-02,401468260,1,4,0,1,0,0,5,0,0,1,2,2,5
"R.J. Hampton","Magic","19",2022-11-02,401468260,4,7,2,4,0,0,2,1,0,1,1,10,19
"Jalen Suggs","Magic","19",2022-11-02,401468260,3,14,1,9,2,2,2,4,2,1,4,9,16
"Kevon Harris","Magic","19",2022-11-02,401468260,0,2,0,0,0,0,1,0,0,0,0,0,-1
"Jeremiah Robinson-Earl","Thunder","25",2022-11-02,401468260,5,8,0,2,1,1,5,2,3,1,0,11,38
"Jalen Williams","Thunder","25",2022-11-02,401468260,3,7,0,1,0,0,1,0,2,0,2,6,10
"Luguentz Dort","Thunder","25",2022-11-02,401468260,5,16,3,8,1,2,0,2,1,1,0,14,22
"Shai Gilgeous-Alexander","Thunder","25",2022-11-02,401468260,12,18,0,3,10,11,4,6,3,2,5,34,65
"Josh Giddey","Thunder","25",2022-11-02,401468260,3,12,0,3,1,1,1,10,1,1,2,7,26
"Darius Bazley","Thunder","25",2022-11-02,401468260,2,5,0,0,0,1,4,2,1,1,1,4,16
"Aleksej Pokusevski","Thunder","25",2022-11-02,401468260,7,13,2,5,0,0,9,1,2,3,2,16,46
"Ousmane Dieng","Thunder","25",2022-11-02,401468260,3,4,2,3,0,0,4,2,0,0,1,8,18
"Tre Mann","Thunder","25",2022-11-02,401468260,4,8,2,5,3,4,5,3,0,0,0,13,25
"Isaiah Joe","Thunder","25",2022-11-02,401468260,0,1,0,1,0,0,0,0,0,0,0,0,-1
"Aaron Wiggins","Thunder","25",2022-11-02,401468260,1,3,1,3,0,0,3,0,0,0,2,3,2
"Patrick Williams","Bulls","4",2022-11-01,401468258,5,10,0,3,2,2,7,1,1,2,3,12,27
"DeMar DeRozan","Bulls","4",2022-11-01,401468258,8,21,1,2,3,3,4,1,3,0,1,20,32
"Nikola Vucevic","Bulls","4",2022-11-01,401468258,3,8,0,1,1,2,15,2,1,0,1,7,25
"Zach LaVine","Bulls","4",2022-11-01,401468258,10,21,5,11,4,4,3,5,0,0,1,29,44
"Ayo Dosunmu","Bulls","4",2022-11-01,401468258,7,11,1,4,2,2,3,4,3,0,2,17,40
"Javonte Green","Bulls","4",2022-11-01,401468258,0,2,0,0,0,0,2,0,0,0,0,0,0
"Derrick Jones Jr.","Bulls","4",2022-11-01,401468258,1,4,0,1,2,2,4,1,0,1,0,4,12
"Goran Dragic","Bulls","4",2022-11-01,401468258,4,8,4,6,3,4,2,2,0,1,1,15,26
"Alex Caruso","Bulls","4",2022-11-01,401468258,1,4,1,2,1,2,4,4,0,0,0,4,14
"Kevin Durant","Nets","17",2022-11-01,401468258,9,16,2,4,12,12,9,6,1,2,7,32,55
"Royce O'Neale","Nets","17",2022-11-01,401468258,8,12,4,6,0,0,5,3,1,0,1,20,41
"Nic Claxton","Nets","17",2022-11-01,401468258,4,4,0,0,2,4,10,2,0,1,3,10,24
"Joe Harris","Nets","17",2022-11-01,401468258,3,8,2,7,0,2,2,2,0,0,1,8,10
"Kyrie Irving","Nets","17",2022-11-01,401468258,2,12,0,6,0,0,6,7,0,1,3,4,14
"Yuta Watanabe","Nets","17",2022-11-01,401468258,4,6,2,3,0,0,4,0,0,2,0,10,26
"David Duke Jr.","Nets","17",2022-11-01,401468258,1,4,0,1,0,0,0,2,2,0,2,2,8
"Kessler Edwards","Nets","17",2022-11-01,401468258,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patty Mills","Nets","17",2022-11-01,401468258,3,6,2,4,1,1,1,0,0,0,0,9,12
"Edmond Sumner","Nets","17",2022-11-01,401468258,2,6,0,1,0,0,1,5,0,1,1,4,15
"Cam Thomas","Nets","17",2022-11-01,401468258,0,0,0,0,0,0,0,0,0,0,0,0,0
"Draymond Green","Warriors","9",2022-11-01,401468259,2,3,1,2,0,0,6,3,3,0,1,5,29
"Andrew Wiggins","Warriors","9",2022-11-01,401468259,8,12,4,7,1,2,4,5,0,2,1,21,48
"Kevon Looney","Warriors","9",2022-11-01,401468259,2,2,0,0,0,0,3,2,1,0,0,4,17
"Stephen Curry","Warriors","9",2022-11-01,401468259,7,14,4,10,5,5,13,13,1,0,5,23,60
"Klay Thompson","Warriors","9",2022-11-01,401468259,7,19,4,12,1,1,3,2,1,1,4,19,25
"JaMychal Green","Warriors","9",2022-11-01,401468259,4,11,0,2,1,1,9,1,1,1,1,9,23
"James Wiseman","Warriors","9",2022-11-01,401468259,2,4,0,0,1,2,0,0,0,1,1,5,6
"Ty Jerome","Warriors","9",2022-11-01,401468259,2,4,2,4,2,2,1,1,0,0,0,8,13
"Jordan Poole","Warriors","9",2022-11-01,401468259,3,10,1,7,2,4,2,2,0,0,5,9,0
"Moses Moody","Warriors","9",2022-11-01,401468259,2,5,2,5,0,0,0,2,1,0,2,6,11
"Jimmy Butler","Heat","14",2022-11-01,401468259,6,17,2,7,9,9,6,8,0,1,3,23,40
"Caleb Martin","Heat","14",2022-11-01,401468259,2,4,1,2,0,0,4,0,0,0,1,5,8
"Bam Adebayo","Heat","14",2022-11-01,401468259,8,15,0,0,3,3,7,6,3,1,2,19,51
"Kyle Lowry","Heat","14",2022-11-01,401468259,5,10,3,8,0,0,5,9,0,0,2,13,35
"Tyler Herro","Heat","14",2022-11-01,401468259,1,4,0,0,0,0,1,1,1,1,0,2,11
"Duncan Robinson","Heat","14",2022-11-01,401468259,6,10,5,8,0,0,2,3,0,0,2,17,28
"Dewayne Dedmon","Heat","14",2022-11-01,401468259,2,4,1,3,4,4,5,0,0,0,1,9,13
"Gabe Vincent","Heat","14",2022-11-01,401468259,2,7,0,4,0,0,8,3,2,0,2,4,19
"Max Strus","Heat","14",2022-11-01,401468259,8,17,4,10,4,4,1,2,1,0,2,24,32
"Jabari Smith Jr.","Rockets","10",2022-11-01,401468257,2,8,0,3,0,0,5,1,0,1,2,4,7
"Alperen Sengun","Rockets","10",2022-11-01,401468257,4,8,0,0,6,6,9,3,0,1,2,14,29
"Eric Gordon","Rockets","10",2022-11-01,401468257,5,11,2,4,0,0,2,2,2,2,2,12,31
"Kevin Porter Jr.","Rockets","10",2022-11-01,401468257,5,13,1,3,2,2,5,5,2,0,2,13,30
"Jalen Green","Rockets","10",2022-11-01,401468257,4,17,1,5,4,7,4,1,1,1,1,13,14
"Usman Garuba","Rockets","10",2022-11-01,401468257,1,2,0,0,0,0,8,1,0,1,1,2,14
"Kenyon Martin Jr.","Rockets","10",2022-11-01,401468257,9,17,2,8,3,6,6,1,1,2,1,23,41
"Tari Eason","Rockets","10",2022-11-01,401468257,2,7,0,1,2,2,1,0,1,0,1,6,6
"Garrison Mathews","Rockets","10",2022-11-01,401468257,1,2,1,2,0,0,2,0,1,0,1,3,8
"Josh Christopher","Rockets","10",2022-11-01,401468257,0,0,0,0,0,0,0,1,0,0,0,0,2
"Daishen Nix","Rockets","10",2022-11-01,401468257,1,3,1,2,0,0,2,2,1,0,0,3,13
"Marcus Morris Sr.","Clippers","12",2022-11-01,401468257,5,14,1,7,0,0,3,3,0,1,1,11,19
"Ivica Zubac","Clippers","12",2022-11-01,401468257,6,8,0,0,4,6,12,0,1,4,3,16,44
"Reggie Jackson","Clippers","12",2022-11-01,401468257,2,11,0,6,2,2,2,6,0,0,1,6,11
"Paul George","Clippers","12",2022-11-01,401468257,15,26,5,10,0,1,9,8,6,2,3,35,94
"Luke Kennard","Clippers","12",2022-11-01,401468257,3,8,2,6,0,0,10,2,0,0,2,8,18
"Nicolas Batum","Clippers","12",2022-11-01,401468257,1,3,0,2,0,0,3,3,0,2,2,2,14
"Norman Powell","Clippers","12",2022-11-01,401468257,3,11,1,5,2,2,1,0,0,1,0,9,10
"Terance Mann","Clippers","12",2022-11-01,401468257,2,4,0,0,0,0,1,1,0,0,1,4,5
"Amir Coffey","Clippers","12",2022-11-01,401468257,0,1,0,0,3,4,3,0,0,0,0,3,4
"Brandon Boston Jr.","Clippers","12",2022-11-01,401468257,0,1,0,0,1,2,2,0,0,0,0,1,1
"Santi Aldama","Grizzlies","29",2022-11-01,401468256,1,7,0,1,1,2,8,1,0,1,0,3,11
"Dillon Brooks","Grizzlies","29",2022-11-01,401468256,6,16,3,7,4,8,4,1,0,0,1,19,18
"Steven Adams","Grizzlies","29",2022-11-01,401468256,1,4,0,0,0,1,9,1,1,1,4,2,10
"Ja Morant","Grizzlies","29",2022-11-01,401468256,12,18,1,2,12,15,5,4,0,0,3,37,48
"John Konchar","Grizzlies","29",2022-11-01,401468256,2,8,0,4,0,0,3,0,3,1,1,4,17
"Brandon Clarke","Grizzlies","29",2022-11-01,401468256,4,7,0,0,0,2,5,1,0,0,0,8,14
